Segundos(s),Canal 1(V),Canal 2(V)
+15.07500E-03,-1.31340296E+00,+1.65020413E+00
+15.10000E-03,-1.51303393E+00,+1.64101757E+00
+15.12500E-03,-1.70363538E+00,+1.61341864E+00
+15.15000E-03,-1.88049625E+00,+1.67462310E+00
+15.17500E-03,-2.06736811E+00,+1.58169753E+00
+15.20000E-03,-2.24952891E+00,+1.64619973E+00
+15.22500E-03,-2.40970479E+00,+1.66751726E+00
+15.25000E-03,-2.60521359E+00,+1.61518528E+00
+15.27500E-03,-2.79365580E+00,+1.62994659E+00
+15.30000E-03,-2.98131284E+00,+1.63583541E+00
+15.32500E-03,-3.18251416E+00,+1.62099559E+00
+15.35000E-03,-3.36487126E+00,+1.63505023E+00
+15.37500E-03,-3.55135053E+00,+1.63999684E+00
+15.40000E-03,-3.74136309E+00,+1.63112435E+00
+15.42500E-03,-3.92646831E+00,+1.57769314E+00
+15.45000E-03,-4.09626259E+00,+1.67572234E+00
+15.47500E-03,-4.28921957E+00,+1.61471418E+00
+15.50000E-03,-4.47864325E+00,+1.63065325E+00
+15.52500E-03,-4.67415205E+00,+1.60910017E+00
+15.55000E-03,-4.86494979E+00,+1.63622800E+00
+15.57500E-03,-5.05064388E+00,+1.61915042E+00
+15.60000E-03,-5.23319728E+00,+1.66755651E+00
+15.62500E-03,-5.42870607E+00,+1.59626255E+00
+15.65000E-03,-5.61518535E+00,+1.63033918E+00
+15.67500E-03,-5.80087944E+00,+1.62817994E+00
+15.70000E-03,-5.98775130E+00,+1.62876883E+00
+15.72500E-03,-6.17187505E+00,+1.63328359E+00
+15.75000E-03,-6.35560621E+00,+1.62366518E+00
+15.77500E-03,-6.53325225E+00,+1.60085582E+00
+15.80000E-03,-6.70932794E+00,+1.68168968E+00
+15.82500E-03,-6.90562191E+00,+1.61451788E+00
+15.85000E-03,-7.08856789E+00,+1.59932473E+00
+15.87500E-03,-7.26503617E+00,+1.63230212E+00
+15.90000E-03,-7.45838574E+00,+1.60929647E+00
+15.92500E-03,-7.63838731E+00,+1.63332285E+00
+15.95000E-03,-7.82388511E+00,+1.61377197E+00
+15.97500E-03,-8.02646049E+00,+1.61569565E+00
+16.00000E-03,-8.19959177E+00,+1.61542084E+00
+16.02500E-03,-8.38823028E+00,+1.63826945E+00
+16.05000E-03,-8.57529843E+00,+1.61055275E+00
+16.07500E-03,-8.75471112E+00,+1.60870758E+00
+16.10000E-03,-8.93216087E+00,+1.61856154E+00
+16.12500E-03,-9.12217344E+00,+1.60081657E+00
+16.15000E-03,-9.29530472E+00,+1.62829772E+00
+16.17500E-03,-9.49866528E+00,+1.64341236E+00
+16.20000E-03,-9.70555912E+00,+1.50423993E+00
+16.22500E-03,-9.85376107E+00,+1.64792712E+00
+16.25000E-03,-10.04082922E+00,+1.61432159E+00
+16.27500E-03,-10.22770109E+00,+1.59198334E+00
+16.30000E-03,-10.40043978E+00,+1.61086682E+00
+16.32500E-03,-10.57847841E+00,+1.58974559E+00
+16.35000E-03,-10.77418350E+00,+1.58809672E+00
+16.37500E-03,-10.93239644E+00,+1.62213409E+00
+16.40000E-03,-11.14400134E+00,+1.56862436E+00
+16.42500E-03,-11.34559525E+00,+1.59653736E+00
+16.45000E-03,-11.52441906E+00,+1.56611179E+00
+16.47500E-03,-11.70775763E+00,+1.60364320E+00
+16.50000E-03,-11.89934055E+00,+1.56768214E+00
+16.52500E-03,-12.06187195E+00,+1.58727228E+00
+16.55000E-03,-12.25188452E+00,+1.57168654E+00
+16.57500E-03,-12.43345644E+00,+1.53749213E+00
+16.60000E-03,-12.59500638E+00,+1.61165199E+00
+16.62500E-03,-12.79208553E+00,+1.54852385E+00
+16.65000E-03,-12.98131292E+00,+1.51358353E+00
+16.67500E-03,-13.14168509E+00,+1.56748585E+00
+16.70000E-03,-13.32757548E+00,+1.53690325E+00
+16.72500E-03,-13.50600670E+00,+1.51872643E+00
+16.75000E-03,-13.67069734E+00,+1.53792398E+00
+16.77500E-03,-13.84382863E+00,+1.48021355E+00
+16.80000E-03,-14.01774508E+00,+1.50612436E+00
+16.82500E-03,-14.16457298E+00,+1.49124527E+00
+16.85000E-03,-14.33691908E+00,+1.48288315E+00
+16.87500E-03,-14.50828372E+00,+1.45241833E+00
+16.90000E-03,-14.67022625E+00,+1.45320350E+00
+16.92500E-03,-14.83982424E+00,+1.42199276E+00
+16.95000E-03,-15.01609622E+00,+1.41512247E+00
+16.97500E-03,-15.18255351E+00,+1.35085583E+00
+17.00000E-03,-15.32898881E+00,+1.35662687E+00
+17.02500E-03,-15.48464993E+00,+1.31791770E+00
+17.05000E-03,-15.63128153E+00,+1.29640388E+00
+17.07500E-03,-15.77712795E+00,+1.22616990E+00
+17.10000E-03,-15.92179661E+00,+1.16598617E+00
+17.12500E-03,-16.05115433E+00,+1.11149496E+00
+17.15000E-03,-16.16441596E+00,+1.03093592E+00
+17.17500E-03,-16.28376269E+00,+918.45948E-03
+17.20000E-03,-16.38112450E+00,+871.07411E-03
+17.22500E-03,-16.47102714E+00,+724.48178E-03
+17.25000E-03,-16.54993732E+00,+630.02512E-03
+17.27500E-03,-16.61019956E+00,+477.46545E-03
+17.30000E-03,-16.65436571E+00,+352.70100E-03
+17.32500E-03,-16.69794297E+00,+235.51350E-03
+17.35000E-03,-16.71129096E+00,+94.29962E-03
+17.37500E-03,-16.72247972E+00,+46.67871E-03
+17.40000E-03,-16.72346119E+00,-84.32789E-03
+17.42500E-03,-16.70363549E+00,-220.28109E-03
+17.45000E-03,-16.67046181E+00,-244.34673E-03
+17.47500E-03,-16.64258807E+00,-397.14196E-03
+17.50000E-03,-16.58998129E+00,-465.45226E-03
+17.52500E-03,-16.52697092E+00,-545.61871E-03
+17.55000E-03,-16.47063455E+00,-658.76256E-03
+17.57500E-03,-16.38505038E+00,-645.61086E-03
+17.60000E-03,-16.31202902E+00,-852.22989E-03
+17.62500E-03,-16.22075233E+00,-853.32914E-03
+17.65000E-03,-16.11180917E+00,-916.06469E-03
+17.67500E-03,-16.00482896E+00,-974.79584E-03
+17.70000E-03,-15.89195992E+00,-1.03423366E+00
+17.72500E-03,-15.76279849E+00,-1.07914572E+00
+17.75000E-03,-15.63442223E+00,-1.12719848E+00
+17.77500E-03,-15.49937198E+00,-1.15935143E+00
+17.80000E-03,-15.36510690E+00,-1.25612436E+00
+17.82500E-03,-15.21808272E+00,-1.18388818E+00
+17.85000E-03,-15.08362135E+00,-1.32333541E+00
+17.87500E-03,-14.92540841E+00,-1.28843435E+00
+17.90000E-03,-14.76994358E+00,-1.33338566E+00
+17.92500E-03,-14.61526393E+00,-1.35474245E+00
+17.95000E-03,-14.45508805E+00,-1.38905463E+00
+17.97500E-03,-14.29216406E+00,-1.38249841E+00
+18.00000E-03,-14.14494358E+00,-1.43577260E+00
+18.02500E-03,-13.97711223E+00,-1.41810614E+00
+18.05000E-03,-13.82694734E+00,-1.47377511E+00
+18.07500E-03,-13.66677146E+00,-1.45261462E+00
+18.10000E-03,-13.50109935E+00,-1.48476757E+00
+18.12500E-03,-13.32993101E+00,-1.49772297E+00
+18.15000E-03,-13.15522937E+00,-1.49623114E+00
+18.17500E-03,-12.97758333E+00,-1.53282034E+00
+18.20000E-03,-12.79287070E+00,-1.49890074E+00
+18.22500E-03,-12.61915054E+00,-1.53823805E+00
+18.25000E-03,-12.44935625E+00,-1.54766016E+00
+18.27500E-03,-12.26228810E+00,-1.54502982E+00
+18.30000E-03,-12.09092346E+00,-1.55449119E+00
+18.32500E-03,-11.91759588E+00,-1.57730055E+00
+18.35000E-03,-11.72738703E+00,-1.54106468E+00
+18.37500E-03,-11.55720015E+00,-1.61043497E+00
+18.40000E-03,-11.36385059E+00,-1.56265702E+00
+18.42500E-03,-11.15676045E+00,-1.56882065E+00
+18.45000E-03,-10.97832923E+00,-1.58503453E+00
+18.47500E-03,-10.79675731E+00,-1.60450689E+00
+18.50000E-03,-10.60537069E+00,-1.58919596E+00
+18.52500E-03,-10.43636158E+00,-1.61000312E+00
+18.55000E-03,-10.24733048E+00,-1.57875312E+00
+18.57500E-03,-10.06988073E+00,-1.64074276E+00
+18.60000E-03,-9.89400133E+00,-1.54758164E+00
+18.62500E-03,-9.71439235E+00,-1.65746700E+00
+18.65000E-03,-9.51593914E+00,-1.57922423E+00
+18.67500E-03,-9.33515240E+00,-1.62535331E+00
+18.70000E-03,-9.14886942E+00,-1.62185928E+00
+18.72500E-03,-8.95630503E+00,-1.59916770E+00
+18.75000E-03,-8.78454781E+00,-1.65043968E+00
+18.77500E-03,-8.59669448E+00,-1.61302605E+00
+18.80000E-03,-8.41001891E+00,-1.60160174E+00
+18.82500E-03,-8.23512098E+00,-1.65601443E+00
+18.85000E-03,-8.04216401E+00,-1.61447863E+00
+18.87500E-03,-7.84528115E+00,-1.62484295E+00
+18.90000E-03,-7.66096112E+00,-1.63065325E+00
+18.92500E-03,-7.47251890E+00,-1.62888660E+00
+18.95000E-03,-7.28486187E+00,-1.63426506E+00
+18.97500E-03,-7.10427141E+00,-1.63760206E+00
+19.00000E-03,-6.91504402E+00,-1.64588566E+00
+19.02500E-03,-6.72640552E+00,-1.60376098E+00
+19.05000E-03,-6.54561877E+00,-1.63387247E+00
+19.07500E-03,-6.36875790E+00,-1.64871229E+00
+19.10000E-03,-6.18168975E+00,-1.62908290E+00
+19.12500E-03,-5.99619194E+00,-1.63332285E+00
+19.15000E-03,-5.81854590E+00,-1.64470790E+00
+19.17500E-03,-5.61577423E+00,-1.60631280E+00
+19.20000E-03,-5.44048371E+00,-1.71278264E+00
+19.22500E-03,-5.23810463E+00,-1.58581971E+00
+19.25000E-03,-5.05378459E+00,-1.64989006E+00
+19.27500E-03,-4.86907196E+00,-1.63238064E+00
+19.30000E-03,-4.67415205E+00,-1.63960425E+00
+19.32500E-03,-4.48080248E+00,-1.63006437E+00
+19.35000E-03,-4.28784551E+00,-1.65617146E+00
+19.37500E-03,-4.09763665E+00,-1.60262247E+00
+19.40000E-03,-3.92352390E+00,-1.67069722E+00
+19.42500E-03,-3.72605216E+00,-1.62339037E+00
+19.45000E-03,-3.54938759E+00,-1.64219533E+00
+19.47500E-03,-3.35564544E+00,-1.63520727E+00
+19.50000E-03,-3.16975505E+00,-1.63536430E+00
+19.52500E-03,-2.97012408E+00,-1.63646355E+00
+19.55000E-03,-2.78266334E+00,-1.64949747E+00
+19.57500E-03,-2.59049154E+00,-1.60780463E+00
+19.60000E-03,-2.41912690E+00,-1.67258164E+00
+19.62500E-03,-2.23048840E+00,-1.61224087E+00
+19.65000E-03,-2.05087941E+00,-1.64290199E+00
+19.67500E-03,-1.86793343E+00,-1.63874056E+00
+19.70000E-03,-1.68106157E+00,-1.63724873E+00
+19.72500E-03,-1.49595636E+00,-1.64616047E+00
+19.75000E-03,-1.30967338E+00,-1.61879709E+00
+19.77500E-03,-1.12554963E+00,-1.66021512E+00
+19.80000E-03,-936.71483E-03,-1.62735551E+00
+19.82500E-03,-762.79837E-03,-1.63399025E+00
+19.85000E-03,-576.71169E-03,-1.64800564E+00
+19.87500E-03,-396.31753E-03,-1.63296952E+00
+19.90000E-03,-219.06407E-03,-1.64305903E+00
+19.92500E-03,-39.06250E-03,-1.63948648E+00
+19.95000E-03,+138.58354E-03,-1.63709169E+00
+19.97500E-03,+315.05182E-03,-1.67101129E+00
+20.00000E-03,+493.87563E-03,-1.60254395E+00
+20.02500E-03,+674.07350E-03,-1.66586839E+00
+20.05000E-03,+851.91584E-03,-1.62680589E+00
+20.07500E-03,+1.03348776E+00,-1.63854427E+00
+20.10000E-03,+1.20917086E+00,-1.63866204E+00
+20.12500E-03,+1.39623902E+00,-1.63493246E+00
+20.15000E-03,+1.57545541E+00,-1.62971104E+00
+20.17500E-03,+1.74976446E+00,-1.64144942E+00
+20.20000E-03,+1.94016961E+00,-1.62892586E+00
+20.22500E-03,+2.11055278E+00,-1.63135991E+00
+20.25000E-03,+2.30449122E+00,-1.61801192E+00
+20.27500E-03,+2.49332602E+00,-1.64137090E+00
+20.30000E-03,+2.68530153E+00,-1.62578516E+00
+20.32500E-03,+2.87001416E+00,-1.63257693E+00
+20.35000E-03,+3.06728960E+00,-1.60065953E+00
+20.37500E-03,+3.24650599E+00,-1.63112435E+00
+20.40000E-03,+3.42729274E+00,-1.64494345E+00
+20.42500E-03,+3.61671642E+00,-1.62731625E+00
+20.45000E-03,+3.80025129E+00,-1.60105212E+00
+20.47500E-03,+3.98241209E+00,-1.63379395E+00
+20.50000E-03,+4.18891335E+00,-1.60835425E+00
+20.52500E-03,+4.37500003E+00,-1.60501726E+00
+20.55000E-03,+4.55598308E+00,-1.64266644E+00
+20.57500E-03,+4.75679181E+00,-1.59708698E+00
+20.60000E-03,+4.93797114E+00,-1.59217963E+00
+20.62500E-03,+5.11777642E+00,-1.64231311E+00
+20.65000E-03,+5.31171487E+00,-1.59257222E+00
+20.67500E-03,+5.49956820E+00,-1.61196606E+00
+20.70000E-03,+5.67760683E+00,-1.61667712E+00
+20.72500E-03,+5.86899345E+00,-1.60003139E+00
+20.75000E-03,+6.04192844E+00,-1.63732724E+00
+20.77500E-03,+6.23272618E+00,-1.58134420E+00
+20.80000E-03,+6.42666462E+00,-1.61730526E+00
+20.82500E-03,+6.61824754E+00,-1.60733353E+00
+20.85000E-03,+6.80237128E+00,-1.60309358E+00
+20.87500E-03,+6.99042091E+00,-1.60179804E+00
+20.90000E-03,+7.16080408E+00,-1.60364320E+00
+20.92500E-03,+7.33452424E+00,-1.60819722E+00
+20.95000E-03,+7.51531099E+00,-1.59704772E+00
+20.97500E-03,+7.68883486E+00,-1.60242618E+00
+21.00000E-03,+7.88395107E+00,-1.62641330E+00
+21.02500E-03,+8.06689705E+00,-1.55362750E+00
+21.05000E-03,+8.24709491E+00,-1.62421481E+00
+21.07500E-03,+8.43023719E+00,-1.58966707E+00
+21.10000E-03,+8.61259429E+00,-1.59092335E+00
+21.12500E-03,+8.78533298E+00,-1.58432787E+00
+21.15000E-03,+8.95610874E+00,-1.57380652E+00
+21.17500E-03,+9.13355849E+00,-1.60717649E+00
+21.20000E-03,+9.30354907E+00,-1.59689069E+00
+21.22500E-03,+9.49768381E+00,-1.56905620E+00
+21.25000E-03,+9.66472998E+00,-1.57302134E+00
+21.27500E-03,+9.83216873E+00,-1.58746858E+00
+21.30000E-03,+10.01256289E+00,-1.58087310E+00
+21.32500E-03,+10.18608676E+00,-1.56626883E+00
+21.35000E-03,+10.37060310E+00,-1.59610551E+00
+21.37500E-03,+10.55394167E+00,-1.53458698E+00
+21.40000E-03,+10.73413953E+00,-1.60065953E+00
+21.42500E-03,+10.92807797E+00,-1.57706500E+00
+21.45000E-03,+11.11220172E+00,-1.56461996E+00
+21.47500E-03,+11.29593288E+00,-1.56866361E+00
+21.50000E-03,+11.47927145E+00,-1.56454144E+00
+21.52500E-03,+11.65201014E+00,-1.56854584E+00
+21.55000E-03,+11.82671178E+00,-1.56909546E+00
+21.57500E-03,+12.02084651E+00,-1.54263503E+00
+21.60000E-03,+12.19456668E+00,-1.57521983E+00
+21.62500E-03,+12.36318320E+00,-1.55170382E+00
+21.65000E-03,+12.54475512E+00,-1.56092963E+00
+21.67500E-03,+12.72279376E+00,-1.54467649E+00
+21.70000E-03,+12.89965462E+00,-1.54538315E+00
+21.72500E-03,+13.08201172E+00,-1.54440168E+00
+21.75000E-03,+13.25848000E+00,-1.50635991E+00
+21.77500E-03,+13.42238547E+00,-1.56944879E+00
+21.80000E-03,+13.60631292E+00,-1.50863692E+00
+21.82500E-03,+13.77277021E+00,-1.50655620E+00
+21.85000E-03,+13.94079785E+00,-1.55056531E+00
+21.87500E-03,+14.12982894E+00,-1.48865419E+00
+21.90000E-03,+14.29805288E+00,-1.50879395E+00
+21.92500E-03,+14.47196933E+00,-1.50887247E+00
+21.95000E-03,+14.65373755E+00,-1.48264760E+00
+21.97500E-03,+14.81666155E+00,-1.49234452E+00
+22.00000E-03,+14.99136318E+00,-1.43954144E+00
+22.02500E-03,+15.16037229E+00,-1.47526694E+00
+22.05000E-03,+15.32702587E+00,-1.40891958E+00
+22.07500E-03,+15.49348316E+00,-1.37869031E+00
+22.10000E-03,+15.64070364E+00,-1.29978014E+00
+22.12500E-03,+15.77339836E+00,-1.20237907E+00
+22.15000E-03,+15.90020427E+00,-1.08063755E+00
+22.17500E-03,+16.01680289E+00,-957.75753E-03
+22.20000E-03,+16.11259435E+00,-839.66708E-03
+22.22500E-03,+16.19268229E+00,-652.40263E-03
+22.25000E-03,+16.25706671E+00,-457.36494E-03
+22.27500E-03,+16.30201803E+00,-319.99843E-03
+22.30000E-03,+16.33087324E+00,-168.18467E-03
+22.32500E-03,+16.33892130E+00,-43.42023E-03
+22.35000E-03,+16.34029535E+00,+132.61620E-03
+22.37500E-03,+16.31085126E+00,+227.66174E-03
+22.40000E-03,+16.28219234E+00,+412.21733E-03
+22.42500E-03,+16.21918197E+00,+555.23712E-03
+22.45000E-03,+16.15067538E+00,+661.74622E-03
+22.47500E-03,+16.07058744E+00,+774.57600E-03
+22.50000E-03,+15.98853656E+00,+883.47989E-03
+22.52500E-03,+15.87468605E+00,+955.99088E-03
+22.55000E-03,+15.76790213E+00,+1.05684672E+00
+22.57500E-03,+15.65503310E+00,+1.10380024E+00
+22.60000E-03,+15.52214208E+00,+1.17697863E+00
+22.62500E-03,+15.38591407E+00,+1.20618717E+00
+22.65000E-03,+15.24379723E+00,+1.28015074E+00
+22.67500E-03,+15.09265087E+00,+1.29318466E+00
+22.70000E-03,+14.94346745E+00,+1.33809672E+00
+22.72500E-03,+14.78839522E+00,+1.37240890E+00
+22.75000E-03,+14.62507863E+00,+1.35701946E+00
+22.77500E-03,+14.47118416E+00,+1.47432473E+00
+22.80000E-03,+14.28627524E+00,+1.38771983E+00
+22.82500E-03,+14.11844389E+00,+1.42956971E+00
+22.85000E-03,+13.96474571E+00,+1.47801506E+00
+22.87500E-03,+13.79357737E+00,+1.48370758E+00
+22.90000E-03,+13.61730538E+00,+1.48084169E+00
+22.92500E-03,+13.45791468E+00,+1.50953987E+00
+22.95000E-03,+13.28282046E+00,+1.48578830E+00
+22.97500E-03,+13.12578528E+00,+1.52536116E+00
+23.00000E-03,+12.94676518E+00,+1.54349873E+00
+23.02500E-03,+12.76499696E+00,+1.54915199E+00
+23.05000E-03,+12.58636945E+00,+1.51232725E+00
+23.07500E-03,+12.41873439E+00,+1.55990890E+00
+23.10000E-03,+12.24010688E+00,+1.54569722E+00
+23.12500E-03,+12.06108678E+00,+1.55566895E+00
+23.15000E-03,+11.88834808E+00,+1.57003767E+00
+23.17500E-03,+11.69813922E+00,+1.54620758E+00
+23.20000E-03,+11.51931542E+00,+1.55794596E+00
+23.22500E-03,+11.34716560E+00,+1.59908918E+00
+23.25000E-03,+11.15695675E+00,+1.54695350E+00
+23.27500E-03,+10.97283300E+00,+1.57062655E+00
+23.30000E-03,+10.79067219E+00,+1.57977385E+00
+23.32500E-03,+10.59320046E+00,+1.56379552E+00
+23.35000E-03,+10.41771365E+00,+1.59343591E+00
+23.37500E-03,+10.23555284E+00,+1.58228642E+00
+23.40000E-03,+10.05260686E+00,+1.57930275E+00
+23.42500E-03,+9.87888670E+00,+1.54173208E+00
+23.45000E-03,+9.70477395E+00,+1.63402951E+00
+23.47500E-03,+9.53007231E+00,+1.56242147E+00
+23.50000E-03,+9.35537068E+00,+1.60065953E+00
+23.52500E-03,+9.17242469E+00,+1.57231468E+00
+23.55000E-03,+9.00125635E+00,+1.59767586E+00
+23.57500E-03,+8.83479906E+00,+1.60179804E+00
+23.60000E-03,+8.65499379E+00,+1.59971732E+00
+23.62500E-03,+8.46812193E+00,+1.56630809E+00
+23.65000E-03,+8.30127205E+00,+1.61463566E+00
+23.67500E-03,+8.11067060E+00,+1.58542712E+00
+23.70000E-03,+7.92478021E+00,+1.59013817E+00
+23.72500E-03,+7.74438605E+00,+1.60858981E+00
+23.75000E-03,+7.56516966E+00,+1.60356468E+00
+23.77500E-03,+7.38497179E+00,+1.57188283E+00
+23.80000E-03,+7.22283297E+00,+1.67006908E+00
+23.82500E-03,+7.03340929E+00,+1.56842806E+00
+23.85000E-03,+6.85694101E+00,+1.60466393E+00
+23.87500E-03,+6.67772461E+00,+1.60811870E+00
+23.90000E-03,+6.47848623E+00,+1.59657662E+00
+23.92500E-03,+6.29043661E+00,+1.62464665E+00
+23.95000E-03,+6.09963887E+00,+1.58974559E+00
+23.97500E-03,+5.91492624E+00,+1.60085582E+00
+24.00000E-03,+5.74199125E+00,+1.63112435E+00
+24.02500E-03,+5.55570827E+00,+1.60274025E+00
+24.05000E-03,+5.36118095E+00,+1.61879709E+00
+24.07500E-03,+5.17313132E+00,+1.59041299E+00
+24.10000E-03,+5.00000004E+00,+1.62248742E+00
+24.12500E-03,+4.80665048E+00,+1.60434986E+00
+24.15000E-03,+4.61801197E+00,+1.60937498E+00
+24.17500E-03,+4.43801040E+00,+1.64439383E+00
+24.20000E-03,+4.23288320E+00,+1.52528265E+00
+24.22500E-03,+4.05877045E+00,+1.66995130E+00
+24.25000E-03,+3.86502830E+00,+1.60835425E+00
+24.27500E-03,+3.67128615E+00,+1.60462467E+00
+24.30000E-03,+3.49795857E+00,+1.61699119E+00
+24.32500E-03,+3.31422741E+00,+1.61797266E+00
+24.35000E-03,+3.12539261E+00,+1.59916770E+00
+24.37500E-03,+2.94813916E+00,+1.64674935E+00
+24.40000E-03,+2.75204148E+00,+1.58401380E+00
+24.42500E-03,+2.56359927E+00,+1.62339037E+00
+24.45000E-03,+2.37829776E+00,+1.61039571E+00
+24.47500E-03,+2.19476289E+00,+1.63544282E+00
+24.50000E-03,+2.00847992E+00,+1.61070978E+00
+24.52500E-03,+1.83417087E+00,+1.63320507E+00
+24.55000E-03,+1.64690642E+00,+1.58951003E+00
+24.57500E-03,+1.48260837E+00,+1.64247015E+00
+24.60000E-03,+1.30260679E+00,+1.64902636E+00
+24.62500E-03,+1.11809046E+00,+1.61467492E+00
+24.65000E-03,+933.18154E-03,+1.59932473E+00
+24.67500E-03,+770.84643E-03,+1.65149967E+00
+24.70000E-03,+588.09674E-03,+1.62421481E+00
+24.72500E-03,+408.68405E-03,+1.62182002E+00
+24.75000E-03,+235.16018E-03,+1.65562184E+00
+24.77500E-03,+52.21420E-03,+1.59488849E+00
+24.80000E-03,-115.42086E-03,+1.64368717E+00
+24.82500E-03,-297.18907E-03,+1.62931845E+00
+24.85000E-03,-469.53518E-03,+1.64031091E+00
+24.87500E-03,-649.92934E-03,+1.63830871E+00
+24.90000E-03,-837.78267E-03,+1.64038943E+00
+24.92500E-03,-1.02013977E+00,+1.61247643E+00
+24.95000E-03,-1.19660805E+00,+1.68027636E+00
+24.97500E-03,-1.38897614E+00,+1.60289728E+00
